,Longitude,Latitude,CBA,UTM_X,UTM_Y,Distance,Regional,Residual
39,92.98510204081633,23.56673469387755,-66.47145479361527,9755976.800174564,7185081.580628197,166215.157218421,-64.62035653412177,-1.8510982594934973
40,92.99408163265306,23.57938775510204,-68.63536911666196,9754138.162523776,7188353.641807698,169968.41883643967,-65.36372018234341,-3.2716489343185486
41,93.0030612244898,23.59204081632653,-71.34296957585609,9752298.22916568,7191623.727014311,173720.59314219115,-66.5881151991146,-4.754854376741491
42,93.01204081632653,23.604693877551018,-74.34352165939629,9750457.002689082,7194891.836023301,177471.67984243823,-68.32589265918035,-6.017629000215933
43,93.02102040816327,23.61734693877551,-77.31208992321135,9748614.485680882,7198157.968613996,181221.67864583927,-70.51518394442395,-6.796905978787393
44,93.03,23.63,-79.92011823542,9746770.680726113,7201422.124569772,184970.58926291947,-73.00425388402682,-6.915864351393182
45,92.64387755102041,23.55408163265306,-51.50943197388717,9722357.864359623,7114721.808527888,22384.83258488083,-47.5919706402873,-3.917461333599867
46,92.65285714285714,23.541428571428572,-52.246035181533756,9726081.522228695,7115047.964464127,26122.747193409316,-49.01499288279212,-3.2310422987416345
47,92.66183673469388,23.52877551020408,-53.03077652058282,9729807.157485506,7115374.893343382,29862.699139474553,-50.255811561374564,-2.774964959208255
48,92.67081632653061,23.51612244897959,-53.87356074540199,9733534.772259494,7115702.596258281,33604.69073536202,-51.320899955707944,-2.5526607896940448
49,92.67979591836735,23.5034693877551,-54.6615503997744,9737264.368683292,7116031.074303982,37348.72429703174,-52.23940759079539,-2.422142808979011
50,92.68877551020408,23.490816326530613,-55.20321537269736,9740995.94889278,7116360.328578161,41094.80214418176,-53.032264355097276,-2.170951017600082
51,92.69775510204082,23.478163265306122,-55.30542605453316,9744729.51502706,7116690.360181014,44842.9266002159,-53.68999946405866,-1.6154265904744989
52,92.70673469387755,23.46551020408163,-54.868044148383305,9748465.069228478,7117021.170215285,48593.09999227529,-54.1698012032724,-0.6982429451109056
53,92.71571428571428,23.45285714285714,-53.95226146328081,9752202.613642614,7117352.759786256,52345.324651223586,-54.413547814950554,0.46128635166974163
54,92.72469387755102,23.440204081632654,-52.797608861084285,9755942.150418311,7117685.130001762,56099.6029116814,-54.3802381493079,1.5826292882236146
55,92.73367346938775,23.427551020408163,-51.78339844415159,9759683.681707665,7118018.281972191,59855.937112017644,-54.08164353484356,2.298245090691971
56,92.74265306122449,23.414897959183673,-51.32780138044089,9763427.209666034,7118352.216810504,63614.32959436012,-53.60539367493876,2.2775922944978717
57,92.75163265306122,23.402244897959182,-51.770430984389584,9767172.736452041,7118686.935632224,67374.78270459958,-53.11499590518052,1.344564920790937
58,92.76061224489796,23.389591836734695,-53.2566071201874,9770920.26422759,7119022.439555457,71137.29879240721,-52.82230748598827,-0.4342996341991281
59,92.76959183673469,23.376938775510204,-55.680016000882894,9774669.79515786,7119358.729700892,74901.8802112325,-52.93830346491678,-2.7417125359661156
60,92.77857142857142,23.364285714285714,-58.68582402114411,9778421.331411319,7119695.807191815,78668.52931831824,-53.614526687468675,-5.071297333675432
61,92.78755102040816,23.351632653061223,-61.75447771399588,9782174.875159733,7120033.673154114,82437.24847470796,-54.894079380741765,-6.860398333254118
62,92.7965306122449,23.338979591836736,-64.33938290196889,9785930.428578153,7120372.328716272,86208.04004523906,-56.68779144614423,-7.651591455824658
63,92.80551020408163,23.326326530612246,-66.0126221899744,9789687.993844958,7120711.775009401,89980.90639858594,-58.78562299036331,-7.226999199611086
64,92.81448979591838,23.313673469387755,-66.59737046100315,9793447.573141819,7121052.01316723,93755.84990722653,-60.9037572013081,-5.693613259695049
65,92.82346938775511,23.301020408163264,-66.2190915582182,9797209.168653728,7121393.044326107,97532.87294747171,-62.75554069245536,-3.4635508657628336
66,92.83244897959185,23.288367346938777,-65.283607888055,9800972.782569,7121734.869625028,101311.97789946922,-64.1274823906228,-1.1561254974321997
67,92.84142857142858,23.275714285714287,-64.37080116598565,9804738.417079289,7122077.490205629,105093.16714722225,-64.93962198274302,0.5688208167573663
68,92.85040816326531,23.263061224489796,-64.07587419231912,9808506.074379575,7122420.907212194,108876.44307858076,-65.27125005107492,1.1953758587557957
69,92.85938775510205,23.250408163265305,-64.84247375037515,9812275.756668188,7122765.121791671,112661.8080852622,-65.34312017227582,0.5006464219006688
70,92.86836734693878,23.23775510204082,-66.8309363195987,9816047.466146795,7123110.13509367,116449.2645628436,-65.46002219079357,-1.3709141288051399
71,92.87734693877552,23.225102040816328,-69.87167428134154,9819821.20502043,7123455.948270467,120238.81491079075,-65.92777987941335,-3.9438944019281905
72,92.88632653061225,23.212448979591837,-73.49296679893138,9823596.975497479,7123802.562477031,124030.46153245092,-66.96690491380093,-6.526061885130446
73,92.89530612244899,23.199795918367347,-77.04357007220715,9827374.779789697,7124149.978871011,127824.20683506585,-68.64689951153694,-8.396670560670202
74,92.90428571428572,23.18714285714286,-79.85805267607832,9831154.620112218,7124498.1986127505,131620.0532297833,-70.85936401297877,-8.998688663099543
75,92.91326530612245,23.17448979591837,-81.42520707547166,9834936.498683546,7124847.222865302,135418.00313165635,-73.33784013914341,-8.087366936328252
76,92.92224489795919,23.16183673469388,-81.51781077773813,9838720.417725578,7125197.052794423,139218.0589596624,-75.72003114305241,-5.797779634685725
77,92.93122448979592,23.149183673469388,-80.24273013281196,9842506.379463602,7125547.68956859,143020.22313670412,-77.63600168779716,-2.606728445014795
78,92.94020408163266,23.1365306122449,-78.0057505242849,9846294.386126297,7125899.134359001,146824.49808961258,-78.79801257964621,0.7922620553613058
79,92.94918367346939,23.12387755102041,-75.40272532370946,9850084.439945757,7126251.388339592,150630.88624917428,-79.07083522604309,3.668109902333626
80,92.95816326530613,23.11122448979592,-73.06536297630896,9853876.543157484,7126604.45268704,154439.39005012144,-78.50251992662905,5.437156950320087
81,92.96714285714286,23.09857142857143,-71.5083437510464,9857670.69800039,7126958.328580764,158250.01193114085,-77.3097043659102,5.80136061486381
82,92.9761224489796,23.08591836734694,-71.01609271227332,9861466.906716822,7127313.017202946,162062.7543348992,-75.82268802831045,4.806595316037132
83,92.98510204081633,23.07326530612245,-71.60132339033345,9865265.171552552,7127668.51973853,165877.61970803502,-74.40604697296692,2.8047235826334713
84,92.99408163265306,23.06061224489796,-73.02979741770616,9869065.49475678,7128024.8373752255,169694.6105011624,-73.37562801366609,0.3458305959599244
85,93.0030612244898,23.04795918367347,-74.91461450409548,9872867.878582165,7128381.971303524,173513.729168903,-72.93403715363904,-1.9805773504564428
86,93.01204081632653,23.035306122448983,-76.83794574063424,9876672.325284803,7128739.922716706,177334.97816987333,-73.13906864177115,-3.6988770988630932
87,93.02102040816327,23.022653061224492,-78.46756979216529,9880478.837124249,7129098.692810844,181158.35996669767,-73.91081247260776,-4.5567573195575335
88,93.03,23.01,-79.639333688445,9884287.416363528,7129458.282784814,184983.8770260306,-75.07238246366471,-4.566951224780297
89,92.66183673469388,23.1365306122449,-59.541307074212185,9815714.940129153,7069003.260918969,16625.542885240746,-54.33799358687979,-5.2033134873323945
90,92.67081632653061,23.1365306122449,-60.6504066924122,9816708.158476422,7070830.18609307,18704.999130779863,-55.5315772208643,-5.1188294715478975
91,92.67979591836735,23.1365306122449,-61.54163302676798,9817700.928881604,7072657.673907003,20784.73584187644,-56.743584990097446,-4.7980480366705365
92,92.68877551020408,23.1365306122449,-62.181840216675816,9818693.25089386,7074485.724267193,22864.752932045565,-57.92072720221113,-4.261113014464684
93,92.69775510204082,23.1365306122449,-62.55589100699628,9819685.124062233,7076314.337079608,24945.050314600925,-59.011347767763674,-3.5445432392326097
94,92.70673469387755,23.1365306122449,-62.66738593538822,9820676.547935678,7078143.512249794,27025.627902690736,-59.96926469373781,-2.698121241650405
95,92.71571428571428,23.1365306122449,-62.53870358714281,9821667.522063045,7079973.24968285,29106.485609272015,-60.75727456478947,-1.7814290223533433
96,92.72469387755102,23.1365306122449,-62.2089270802111,9822658.04599308,7081803.549283445,31187.623347123612,-61.349879633431456,-0.8590474467796412
97,92.73367346938775,23.1365306122449,-61.731123699636996,9823648.119274432,7083634.410955797,33269.04102883334,-61.73524647993818,0.004122780301187845
98,92.74265306122449,23.1365306122449,-61.16828245121219,9824637.741455644,7085465.834603697,35350.7385668142,-61.91602152182707,0.7477390706148768
99,92.75163265306122,23.1365306122449,-60.588877061038616,9825626.912085166,7087297.820130493,37432.71587329398,-61.90918489611889,1.3203078350802713
100,92.76061224489796,23.1365306122449,-60.0620105933414,9826615.630711345,7089130.367439088,39514.972860314265,-61.74478240351594,1.6827718101745432
101,92.76959183673469,23.1365306122449,-59.65277895784621,9827603.896882428,7090963.476431953,41597.50943973538,-61.46377559697932,1.8109966391331085
102,92.77857142857142,23.1365306122449,-59.41806467565816,9828591.710146561,7092797.147011114,43680.32552323396,-61.115128226830635,1.6970635511724765
103,92.78755102040816,23.1365306122449,-59.40271662962382,9829579.0700518,7094631.379078157,45763.42102230323,-60.75238719285681,1.3496705632329906
104,92.7965306122449,23.1365306122449,-59.6377392906062,9830565.976146098,7096466.172534228,47846.79584825348,-60.430057826574966,0.7923185359687679
105,92.80551020408163,23.1365306122449,-60.13841471387701,9831552.42797731,7098301.52728003,49930.44991220898,-60.200000896982296,0.061586183105283965
106,92.81448979591838,23.1365306122449,-60.90342609251293,9832538.425093198,7100137.443215831,52014.383125118686,-60.108034496190726,-0.7953915963222045
107,92.82346938775511,23.1365306122449,-61.91687356607035,9833523.967041427,7101973.920241442,54098.59539773248,-60.19121128673052,-1.7256622793398293
108,92.83244897959185,23.1365306122449,-63.14870835759558,9834509.053369563,7103810.958256245,56183.08664062887,-60.47563698634796,-2.673071371247623
109,92.84142857142858,23.1365306122449,-64.5598502167002,9835493.68362508,7105648.557159176,58267.8567641997,-60.97539694449894,-3.5844532722012588
110,92.85040816326531,23.1365306122449,-66.10021497286975,9836477.857355356,7107486.716848724,60352.905678648414,-61.691778723945994,-4.408436248923756
111,92.85938775510205,23.1365306122449,-67.71623528769035,9837461.574107673,7109325.437222941,62438.23329400059,-62.613797680838466,-5.102437606851886
112,92.86836734693878,23.1365306122449,-69.3540650949543,9838444.833429227,7111164.718179431,64523.83952009619,-63.71950306587519,-5.634562029079106
113,92.87734693877552,23.1365306122449,-70.95936651432456,9839427.634867107,7113004.559615353,66609.72426658563,-64.97746164628833,-5.981904868036224
114,92.88632653061225,23.1365306122449,-72.48231415747972,9840409.977968324,7114844.961427422,68695.88744293951,-66.34900602891086,-6.133308128568856
115,92.89530612244899,23.1365306122449,-73.8795894573588,9841391.862279786,7116685.923511914,70782.32895844648,-67.79080195833818,-6.088787499020626
116,92.90428571428572,23.1365306122449,-75.11336555625664,9842373.287348317,7118527.4457646515,72869.04872220705,-69.25707884613666,-5.856286710119974
117,92.91326530612245,23.1365306122449,-76.15772958353573,9843354.25272064,7120369.528081017,74956.0466431356,-70.7025256490189,-5.455203934516831
118,92.92224489795919,23.1365306122449,-76.99261800586805,9844334.757943394,7122212.170355947,77043.32262996837,-72.08394429225977,-4.90867371360828
119,92.93122448979592,23.1365306122449,-77.60884091861669,9845314.802563127,7124055.372483929,79130.87659125072,-73.36268050845386,-4.24616041016283
120,92.94020408163266,23.1365306122449,-78.0057505242849,9846294.386126297,7125899.134359001,81218.70843534225,-74.5059599791866,-3.499790545098307
121,92.94918367346939,23.1365306122449,-78.19134273523355,9847273.508179272,7127743.455874763,83306.81807042503,-75.48787971699541,-2.703463018238139
122,92.95816326530613,23.1365306122449,-78.18191931175552,9848252.168268327,7129588.336924362,85395.2054044886,-76.29038558337662,-1.8915337283789029
123,92.96714285714286,23.1365306122449,-78.00125630978746,9849230.365939654,7131433.777400502,87483.870345346,-76.90360137807748,-1.0976549317099824
124,92.9761224489796,23.1365306122449,-77.68092089554759,9850208.100739356,7133279.777195431,89572.81280061536,-77.32597153787623,-0.3549493576713587
125,92.98510204081633,23.1365306122449,-77.25899158690137,9851185.37221345,7135126.336200957,91662.03267773817,-77.56437443017009,0.3053828432687169
126,92.99408163265306,23.1365306122449,-76.77998565605031,9852162.179907857,7136973.454308439,93751.52988396757,-77.63351399378283,0.8535283377325129
127,93.0030612244898,23.1365306122449,-76.29329755767351,9853138.52336842,7138821.131408778,95841.30432636614,-77.55581172176122,1.2625141640877047
128,93.01204081632653,23.1365306122449,-75.85296783682313,9854114.402140897,7140669.367392437,97931.35591182068,-77.36071471267304,1.507746875849918
129,93.02102040816327,23.1365306122449,-75.51587172280622,9855089.815770958,7142518.16214942,100021.68454702564,-77.08406151250874,1.5681897897025152
130,93.03,23.1365306122449,-75.33913727188036,9856064.763804179,7144367.515569293,102112.29013849366,-76.76714979435839,1.4280125224780278
131,92.66183673469388,23.326326530612246,-57.09805348302536,9774054.277605576,7091578.1774898255,16505.30862740174,-53.62136087112796,-3.4766926118973984
132,92.67081632653061,23.326326530612246,-57.66896875222885,9775034.743668031,7093394.887415549,18569.708940772784,-54.507746301183566,-3.1612224510452833
133,92.67979591836735,23.326326530612246,-58.14405896203837,9776014.763950098,7095212.1497842865,20634.38379897531,-55.336089084744636,-2.8079698772937363
134,92.68877551020408,23.326326530612246,-58.54122345478755,9776994.338010805,7097029.9645001935,22699.33311597484,-56.09309030432772,-2.4481331504598316
135,92.69775510204082,23.326326530612246,-58.88375535490617,9777973.465409087,7098848.331466985,24764.556805550717,-56.77189700161172,-2.1118583532944513
136,92.70673469387755,23.326326530612246,-59.20014729347314,9778952.145703789,7100667.250587963,26830.054781317263,-57.37256223382489,-1.82758505964825
137,92.71571428571428,23.326326530612246,-59.5198355357948,9779930.37845366,7102486.721765997,28895.82695670824,-57.90177131026033,-1.618064225534468
138,92.72469387755102,23.326326530612246,-59.87036182507415,9780908.163217355,7104306.744903526,30961.87324497335,-58.371988603446965,-1.4983732216271832
139,92.73367346938775,23.326326530612246,-60.276032847218644,9781885.499553433,7106127.31990257,33028.19355919417,-58.800270834283005,-1.4757620129356397
140,92.74265306122449,23.326326530612246,-60.75581654117525,9782862.387020364,7107948.446664709,35094.787812265145,-59.20668895185521,-1.5491275893200367
141,92.75163265306122,23.326326530612246,-61.320029580197705,9783838.825176531,7109770.125091102,37161.65591691181,-59.612362377185086,-1.707667203012619
142,92.76061224489796,23.326326530612246,-61.97057623477649,9784814.81358021,7111592.355082473,39228.797785668066,-60.03753096304487,-1.933045271731615
143,92.76959183673469,23.326326530612246,-62.70050115780129,9785790.3517896,7113415.136539121,41296.213330903425,-60.499672930046394,-2.200828227754897
144,92.77857142857142,23.326326530612246,-63.49414280815212,9786765.4393628,7115238.469360917,43363.90246480327,-61.01193820262928,-2.4822046055228384
145,92.78755102040816,23.326326530612246,-64.32939062835516,9787740.075857827,7117062.353447293,45431.865099372786,-61.58185412872729,-2.74753649962787
146,92.7965306122449,23.326326530612246,-65.1787038235724,9788714.260832604,7118886.788697263,47500.10114644638,-62.21061727181369,-2.9680865517587165
147,92.80551020408163,23.326326530612246,-66.0126221899744,9789687.993844958,7120711.775009401,49568.61051766972,-62.8930906456915,-3.119531544282893
148,92.81448979591838,23.326326530612246,-66.80186164863665,9790661.274452643,7122537.312281858,51637.393124524875,-63.61818273473794,-3.183678913898703
149,92.82346938775511,23.326326530612246,-67.52089612573889,9791634.102213308,7124363.400412339,53706.44887829328,-64.36985824413391,-3.151037881604978
150,92.83244897959185,23.326326530612246,-68.14919918100038,9792606.476684522,7126190.039298129,55775.777690094335,-65.1286548664453,-3.0205443145550817
151,92.84142857142858,23.326326530612246,-68.67539500885059,9793578.397423767,7128017.228836082,57845.37947086704,-65.87363473023132,-2.8017602786192697
152,92.85040816326531,23.326326530612246,-69.09756232179821,9794549.863988433,7129844.968922613,59915.25413136661,-66.58441930400876,-2.513143017789446
153,92.85938775510205,23.326326530612246,-69.4242467244309,9795520.87593583,7131673.259453711,61985.40158217543,-67.24331973915083,-2.180926985280067
154,92.86836734693878,23.326326530612246,-69.6738944219601,9796491.432823174,7133502.10032493,64055.82173369288,-67.83715349399583,-1.8367409279642715
155,92.87734693877552,23.326326530612246,-69.87534695394234,9797461.534207603,7135331.491431382,66126.51449613659,-68.3590027307036,-1.5163442232387467
156,92.88632653061225,23.326326530612246,-70.06347442707462,9798431.179646168,7137161.432667757,68197.4797795536,-68.80909742371473,-1.2543770033598918
157,92.89530612244899,23.326326530612246,-70.2782051406701,9799400.36869583,7138991.923928303,70268.7174938007,-69.19535781171845,-1.0828473289516438
158,92.90428571428572,23.326326530612246,-70.5610110735743,9800369.100913465,7140822.965106842,72340.2275485649,-69.53314836147794,-1.0278627120963648
159,92.91326530612245,23.326326530612246,-70.95158486317231,9801337.37585588,7142654.556096759,74412.00985335758,-69.84452454838595,-1.1070603147863665
160,92.92224489795919,23.326326530612246,-71.48457363429117,9802305.193079779,7144486.69679099,76484.0643174911,-70.15665550676823,-1.3279181275229348
161,92.93122448979592,23.326326530612246,-72.18665012039084,9803272.552141795,7146319.387082062,78556.39085012332,-70.49988748438963,-1.6867626360012054
162,92.94020408163266,23.326326530612246,-73.07417682046571,9804239.452598479,7148152.626862038,80628.98936021213,-70.90543527283795,-2.1687415476277607
163,92.94918367346939,23.326326530612246,-74.15167130874477,9805205.894006284,7149986.416022569,82701.85975654707,-71.40296603803625,-2.7487052707085127
164,92.95816326530613,23.326326530612246,-75.41096201480583,9806171.875921609,7151820.754454854,84775.0019477372,-72.0180343781322,-3.392927636673633
165,92.96714285714286,23.326326530612246,-76.8326116436015,9807137.397900747,7153655.642049663,86848.41584220747,-72.77016073552406,-4.062450908077437
166,92.9761224489796,23.326326530612246,-78.38579881734277,9808102.459499924,7155491.078697327,88922.10134820694,-73.67100447737658,-4.71479433996619
167,92.98510204081633,23.326326530612246,-80.03156030212389,9809067.06027528,7157327.064287739,90996.05837380353,-74.72328772499321,-5.30827257713068
168,92.99408163265306,23.326326530612246,-81.72548768222987,9810031.199782884,7159163.59871036,93070.2868268899,-75.92038803822182,-5.8050996440080525
169,93.0030612244898,23.326326530612246,-83.4210914683761,9810994.87757871,7161000.681854203,95144.7866151667,-77.2466677975646,-6.174423670811507
170,93.01204081632653,23.326326530612246,-85.0733050130333,9811958.093218671,7162838.313607851,97219.55764616783,-78.67851834119152,-6.394786671841786
171,93.02102040816327,23.326326530612246,-86.64182486901535,9812920.846258586,7164676.493859447,99294.5998272383,-80.18603479103038,-6.455790077984972
172,93.03,23.326326530612246,-88.09399716991123,9813883.13625421,7166515.22249669,101369.91306554651,-81.73518210893775,-6.358815060973484
173,92.66183673469388,23.51612244897959,-54.141370603611165,9732566.845791727,7113896.066332257,16386.278689580457,-53.707449934994955,-0.43392066861621004
174,92.67081632653061,23.51612244897959,-53.87356074540199,9733534.772259494,7115702.596258281,18435.77424230121,-53.9372927983924,0.06373205299041018
175,92.67979591836735,23.51612244897959,-53.610534615532586,9734502.255161686,7117509.668639327,20485.538559576362,-54.045072254098976,0.4345376385663897
176,92.68877551020408,23.51612244897959,-53.41021569725362,9735469.294066994,7119317.283377456,22535.571555866107,-54.052234621900254,0.642018924646635
177,92.69775510204082,23.51612244897959,-53.32947789337128,9736435.888544012,7121125.4403743,24585.87314544738,-53.98980777849233,0.660329885121044
178,92.70673469387755,23.51612244897959,-53.41855330785623,9737402.038161257,7122934.139531089,26636.44324243824,-53.89628478838961,0.47773148053337877
179,92.71571428571428,23.51612244897959,-53.717611441777024,9738367.742487153,7124743.380748631,28687.281760778536,-53.81482938413083,0.09721794235380798
180,92.72469387755102,23.51612244897959,-54.253920307498646,9739333.001090033,7126553.163927315,30738.388614230844,-53.79036067031791,-0.46355963718073667
181,92.73367346938775,23.51612244897959,-55.03815963636219,9740297.813538156,7128363.488967113,32789.76371639404,-53.865933805407195,-1.1722258309549929
182,92.74265306122449,23.51612244897959,-56.06399353875074,9741262.179399686,7130174.355767576,34841.40698068293,-54.079558575978254,-1.9844349627724895
183,92.75163265306122,23.51612244897959,-57.308287479847294,9742226.098242713,7131985.764227843,36893.31832035367,-54.46119487980551,-2.8470926000417833
184,92.76061224489796,23.51612244897959,-58.730722958551915,9743189.569635225,7133797.714246627,38945.49764847319,-55.03010469569655,-3.7006182628553645
185,92.76959183673469,23.51612244897959,-60.27694732558258,9744152.593145145,7135610.205722228,40997.9448779491,-55.79307487662199,-4.4838724489605895
186,92.77857142857142,23.51612244897959,-61.88158242568471,9745115.168340303,7137423.238552518,43050.65992150591,-56.7433087135457,-5.138273712139011
187,92.78755102040816,23.51612244897959,-63.472602718006,9746077.294788444,7139236.812634961,45103.64269170165,-57.860425314673456,-5.612177403332545
188,92.7965306122449,23.51612244897959,-64.97463081640733,9747038.972057234,7141050.927866595,47156.89310091979,-59.111205245187925,-5.863425571219402
189,92.80551020408163,23.51612244897959,-66.31674893535006,9748000.19971426,7142865.584144035,49210.41106136846,-60.451519537171436,-5.865229398178627
190,92.81448979591838,23.51612244897959,-67.43481614282464,9748960.977327023,7144680.7813634835,51264.196485086824,-61.82892581566725,-5.605890327157397
191,92.82346938775511,23.51612244897959,-68.27673870165938,9749921.304462936,7146496.519420708,53318.24928392693,-63.185897500434876,-5.090841201224507
192,92.83244897959185,23.51612244897959,-68.8076345269458,9750881.18068935,7148312.798211068,55372.569369587276,-64.46360272789028,-4.344031799055529
193,92.84142857142858,23.51612244897959,-69.01131511121872,9751840.605573514,7150129.617629495,57427.15665357641,-65.60589074485324,-3.40542436636548
194,92.85040816326531,23.51612244897959,-68.8927485292815,9752799.578682614,7151946.977570501,59482.01104723772,-66.56320198970869,-2.329546539572817
195,92.85938775510205,23.51612244897959,-68.47870132379964,9753758.099583745,7153764.877928176,61537.13246173815,-67.29621520061035,-1.1824861231892925
196,92.86836734693878,23.51612244897959,-67.81662772147442,9754716.167843934,7155583.318596189,63592.520808076915,-67.77888464544016,-0.037743076034260525
197,92.87734693877552,23.51612244897959,-66.97153793376182,9755673.783030119,7157402.299467779,65648.17599706685,-68.0007632140351,1.0292252802732804
198,92.88632653061225,23.51612244897959,-66.02442912715142,9756630.944709165,7159221.820435767,67704.09793935543,-67.96828323534639,1.9438541081949694
199,92.89530612244899,23.51612244897959,-65.0659141849856,9757587.65244786,7161041.881392553,69760.28654541723,-67.70507190669758,2.6391577217119817
200,92.90428571428572,23.51612244897959,-64.19061937605633,9758543.905812912,7162862.482230108,71816.74172554554,-67.25105864829726,3.0604392722409273
